# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.433200000000000009e-03,1.334130000000000038e-02
2.000000000000000000e+02,1.135010000000000012e-02,1.904869999999999827e-02
5.000000000000000000e+02,2.855620000000000033e-02,3.011319999999999969e-02
1.000000000000000000e+03,5.688180000000000319e-02,4.278889999999999777e-02
2.000000000000000000e+03,1.148687999999999931e-01,5.277760000000000090e-02
5.000000000000000000e+03,2.876059999999999728e-01,8.593199999999999450e-02
1.000000000000000000e+04,5.798379000000000172e-01,1.193776000000000004e-01
2.000000000000000000e+04,1.171223799999999926e+00,1.795338999999999963e-01
5.000000000000000000e+04,3.023143999999999831e+00,2.581391000000000102e-01
1.000000000000000000e+05,5.221365800000000057e+00,2.809131000000000267e-01
1.000000000000000000e+06,1.021396380000000015e+01,1.676478000000000135e-01
