# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,9.898999999999999379e-04,3.735299999999999992e-03
2.000000000000000000e+02,2.054600000000000176e-03,5.329500000000000036e-03
5.000000000000000000e+02,5.100600000000000273e-03,8.328800000000000786e-03
1.000000000000000000e+03,1.017069999999999953e-02,1.193870000000000001e-02
2.000000000000000000e+03,1.950790000000000163e-02,1.629099999999999993e-02
5.000000000000000000e+03,4.979419999999999680e-02,2.361699999999999910e-02
1.000000000000000000e+04,9.946939999999999948e-02,3.367760000000000198e-02
2.000000000000000000e+04,1.938159999999999883e-01,4.271849999999999953e-02
5.000000000000000000e+04,4.536891000000000118e-01,6.523030000000000495e-02
1.000000000000000000e+05,8.195364000000000537e-01,8.018619999999999914e-02
1.000000000000000000e+06,2.022925400000000096e+00,5.821140000000000342e-02
