# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.339000000000000021e-04,2.573399999999999993e-03
2.000000000000000000e+02,2.331000000000000010e-04,3.391900000000000210e-03
5.000000000000000000e+02,6.545999999999999736e-04,5.703299999999999689e-03
1.000000000000000000e+03,1.249700000000000073e-03,7.835800000000000404e-03
2.000000000000000000e+03,2.416399999999999972e-03,1.099480000000000075e-02
5.000000000000000000e+03,6.184199999999999940e-03,1.748809999999999948e-02
1.000000000000000000e+04,1.236349999999999949e-02,2.470450000000000076e-02
2.000000000000000000e+04,2.358139999999999889e-02,3.374510000000000010e-02
5.000000000000000000e+04,6.019130000000000313e-02,5.448360000000000009e-02
1.000000000000000000e+05,1.184923999999999977e-01,7.566689999999999527e-02
