# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.118760000000000067e-02,1.711230000000000043e-02
2.000000000000000000e+02,2.206539999999999890e-02,2.348139999999999949e-02
5.000000000000000000e+02,5.480279999999999874e-02,3.867960000000000148e-02
1.000000000000000000e+03,1.080633000000000010e-01,5.068000000000000282e-02
2.000000000000000000e+03,2.326451999999999964e-01,7.130150000000000376e-02
5.000000000000000000e+03,5.058896999999999977e-01,9.952500000000000235e-02
1.000000000000000000e+04,8.300629999999999953e-01,1.312274999999999969e-01
2.000000000000000000e+04,1.312346100000000071e+00,1.274557000000000051e-01
5.000000000000000000e+04,2.014981600000000039e+00,1.263721999999999901e-01
1.000000000000000000e+05,2.428192300000000081e+00,1.221498000000000028e-01
1.000000000000000000e+06,3.239059699999999875e+00,7.832069999999999310e-02
