# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.514800000000000195e-03,1.163190000000000057e-02
2.000000000000000000e+02,4.196700000000000257e-03,1.511960000000000040e-02
5.000000000000000000e+02,1.145829999999999939e-02,2.500420000000000073e-02
1.000000000000000000e+03,2.286149999999999988e-02,3.473439999999999861e-02
2.000000000000000000e+03,4.615980000000000083e-02,5.043269999999999698e-02
5.000000000000000000e+03,1.178947000000000050e-01,8.000200000000000367e-02
1.000000000000000000e+04,2.378579000000000110e-01,1.008369999999999961e-01
2.000000000000000000e+04,4.681224999999999969e-01,1.407081000000000026e-01
5.000000000000000000e+04,1.144813800000000104e+00,2.110850999999999977e-01
1.000000000000000000e+05,2.303283700000000156e+00,3.120562000000000058e-01
1.000000000000000000e+06,1.233714250000000057e+01,3.640723000000000154e-01
