# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.542999999999999925e-04,2.496700000000000134e-03
2.000000000000000000e+02,6.493999999999999556e-04,3.364100000000000076e-03
5.000000000000000000e+02,1.580400000000000034e-03,5.248499999999999693e-03
1.000000000000000000e+03,3.063999999999999883e-03,7.383100000000000079e-03
2.000000000000000000e+03,6.240700000000000067e-03,1.048679999999999925e-02
5.000000000000000000e+03,1.580410000000000148e-02,1.681440000000000018e-02
1.000000000000000000e+04,3.108380000000000171e-02,2.333570000000000089e-02
2.000000000000000000e+04,6.210419999999999829e-02,2.954299999999999982e-02
5.000000000000000000e+04,1.499957000000000096e-01,4.367879999999999679e-02
1.000000000000000000e+05,2.878388000000000058e-01,5.798289999999999694e-02
