# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.099499999999999846e-03,1.010920000000000048e-02
2.000000000000000000e+02,8.179600000000000412e-03,1.408090000000000036e-02
5.000000000000000000e+02,2.143250000000000016e-02,2.277459999999999901e-02
1.000000000000000000e+03,4.087860000000000105e-02,2.720749999999999905e-02
2.000000000000000000e+03,8.036809999999999787e-02,3.643260000000000248e-02
5.000000000000000000e+03,1.872246999999999939e-01,5.619590000000000002e-02
1.000000000000000000e+04,3.392762999999999751e-01,6.937129999999999685e-02
2.000000000000000000e+04,5.410648000000000124e-01,7.847740000000000271e-02
5.000000000000000000e+04,8.893957000000000113e-01,8.065319999999999434e-02
1.000000000000000000e+05,1.111458599999999963e+00,7.383299999999999585e-02
