# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.864999999999999988e-04,5.051199999999999614e-03
2.000000000000000000e+02,1.393399999999999934e-03,7.813699999999999812e-03
5.000000000000000000e+02,3.285000000000000159e-03,1.219980000000000023e-02
1.000000000000000000e+03,6.909499999999999843e-03,1.721050000000000010e-02
2.000000000000000000e+03,1.327670000000000065e-02,2.432130000000000056e-02
5.000000000000000000e+03,3.309689999999999854e-02,3.850590000000000263e-02
1.000000000000000000e+04,6.555010000000000003e-02,5.226990000000000108e-02
2.000000000000000000e+04,1.301741999999999899e-01,6.492320000000000035e-02
5.000000000000000000e+04,3.086798000000000042e-01,9.620940000000000047e-02
1.000000000000000000e+05,5.763228999999999713e-01,1.320763000000000076e-01
