# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.111000000000000179e-04,4.049200000000000195e-03
2.000000000000000000e+02,8.342000000000000023e-04,5.794099999999999945e-03
5.000000000000000000e+02,2.373600000000000015e-03,9.724599999999999911e-03
1.000000000000000000e+03,4.191099999999999687e-03,1.289479999999999967e-02
2.000000000000000000e+03,8.781199999999999423e-03,1.885989999999999889e-02
5.000000000000000000e+03,2.218880000000000158e-02,2.990409999999999943e-02
1.000000000000000000e+04,4.279779999999999696e-02,4.117149999999999976e-02
2.000000000000000000e+04,8.375399999999999512e-02,5.190349999999999825e-02
5.000000000000000000e+04,2.054093999999999920e-01,7.527949999999999919e-02
1.000000000000000000e+05,3.724388000000000143e-01,9.732929999999999360e-02
