# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,9.290000000000000297e-04,5.483700000000000206e-03
2.000000000000000000e+02,1.874599999999999921e-03,7.899299999999999725e-03
5.000000000000000000e+02,4.979100000000000192e-03,1.297109999999999930e-02
1.000000000000000000e+03,9.657400000000000012e-03,1.778530000000000041e-02
2.000000000000000000e+03,1.930820000000000106e-02,2.506490000000000107e-02
5.000000000000000000e+03,4.949710000000000221e-02,3.539080000000000004e-02
1.000000000000000000e+04,9.850109999999999422e-02,4.966929999999999956e-02
2.000000000000000000e+04,1.973666000000000031e-01,7.012000000000000177e-02
5.000000000000000000e+04,4.815903000000000267e-01,1.046517000000000003e-01
1.000000000000000000e+05,9.372384999999999744e-01,1.425404999999999867e-01
1.000000000000000000e+06,5.757532799999999895e+00,2.228835000000000122e-01
