# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.193300000000000045e-03,1.008320000000000050e-02
2.000000000000000000e+02,6.046400000000000385e-03,1.377510000000000019e-02
5.000000000000000000e+02,1.500270000000000076e-02,2.164109999999999992e-02
1.000000000000000000e+03,2.996120000000000033e-02,3.076270000000000046e-02
2.000000000000000000e+03,6.057749999999999940e-02,4.391899999999999971e-02
5.000000000000000000e+03,1.529050000000000131e-01,6.224289999999999684e-02
1.000000000000000000e+04,3.133113000000000148e-01,8.738519999999999621e-02
2.000000000000000000e+04,6.036871999999999794e-01,1.171886000000000039e-01
5.000000000000000000e+04,1.532397000000000009e+00,1.942028000000000088e-01
1.000000000000000000e+05,3.062235400000000052e+00,2.715717000000000270e-01
1.000000000000000000e+06,1.365110630000000036e+01,2.571493999999999724e-01
