# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.365791999999999895e+00,1.634549999999999892e-01
2.000000000000000000e+02,2.040039099999999994e+00,1.448637999999999870e-01
5.000000000000000000e+02,2.872203999999999979e+00,1.652299000000000129e-01
1.000000000000000000e+03,3.577417300000000022e+00,1.762595000000000134e-01
2.000000000000000000e+03,4.351931099999999830e+00,1.794275999999999927e-01
5.000000000000000000e+03,5.444579400000000291e+00,1.746759999999999979e-01
1.000000000000000000e+04,6.286577000000000304e+00,1.620994000000000046e-01
2.000000000000000000e+04,7.137789699999999904e+00,1.663125000000000020e-01
5.000000000000000000e+04,8.363836199999999721e+00,1.385406999999999889e-01
1.000000000000000000e+05,8.922056299999999496e+00,1.415343000000000018e-01
1.000000000000000000e+06,1.001545390000000069e+01,5.951700000000000046e-02
