# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,6.962029999999999608e-02,4.731160000000000226e-02
2.000000000000000000e+02,1.342787000000000008e-01,6.809189999999999687e-02
5.000000000000000000e+02,2.942021000000000219e-01,9.380710000000000437e-02
1.000000000000000000e+03,4.984792000000000112e-01,1.112646999999999942e-01
2.000000000000000000e+03,7.600658000000000136e-01,1.199160999999999977e-01
5.000000000000000000e+03,1.169894999999999907e+00,1.325757999999999937e-01
1.000000000000000000e+04,1.529561699999999913e+00,1.221427999999999958e-01
2.000000000000000000e+04,1.843432200000000076e+00,1.201490000000000058e-01
5.000000000000000000e+04,2.288651600000000119e+00,1.119163999999999992e-01
1.000000000000000000e+05,2.557742699999999925e+00,8.983399999999999719e-02
1.000000000000000000e+06,3.203794300000000206e+00,8.393459999999999810e-02
