# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.567333899999999947e+00,1.306620000000000004e-01
2.000000000000000000e+02,2.073332199999999848e+00,1.239981000000000000e-01
5.000000000000000000e+02,2.599894200000000044e+00,1.041866999999999932e-01
1.000000000000000000e+03,2.878322499999999895e+00,8.380150000000000099e-02
2.000000000000000000e+03,3.085287800000000136e+00,7.237309999999999577e-02
5.000000000000000000e+03,3.292262399999999811e+00,7.573309999999999764e-02
1.000000000000000000e+04,3.474914399999999848e+00,7.632999999999999508e-02
2.000000000000000000e+04,3.587112499999999926e+00,6.717539999999999623e-02
5.000000000000000000e+04,3.798337300000000027e+00,6.659519999999999329e-02
1.000000000000000000e+05,3.884716300000000011e+00,5.093679999999999736e-02
1.000000000000000000e+06,4.175555700000000314e+00,4.771029999999999716e-02
