# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.919999999999999913e-05,9.585000000000000421e-04
2.000000000000000000e+02,4.309999999999999731e-05,1.437300000000000079e-03
5.000000000000000000e+02,1.006999999999999947e-04,2.194199999999999883e-03
1.000000000000000000e+03,1.437999999999999988e-04,2.621399999999999859e-03
2.000000000000000000e+03,3.020000000000000223e-04,3.792499999999999864e-03
5.000000000000000000e+03,9.058999999999999561e-04,6.666300000000000003e-03
1.000000000000000000e+04,1.749499999999999970e-03,9.065099999999999547e-03
2.000000000000000000e+04,3.470299999999999947e-03,1.301760000000000070e-02
5.000000000000000000e+04,7.956700000000000578e-03,1.947269999999999904e-02
1.000000000000000000e+05,1.713090000000000099e-02,2.513879999999999934e-02
