# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.780000000000000149e-05,1.132999999999999893e-03
2.000000000000000000e+02,1.573000000000000017e-04,2.693300000000000034e-03
5.000000000000000000e+02,5.088999999999999557e-04,4.870000000000000197e-03
1.000000000000000000e+03,7.448999999999999459e-04,5.823300000000000004e-03
2.000000000000000000e+03,1.610899999999999962e-03,8.706000000000000197e-03
5.000000000000000000e+03,4.025299999999999885e-03,1.369650000000000034e-02
1.000000000000000000e+04,8.064500000000000487e-03,1.942819999999999964e-02
2.000000000000000000e+04,1.637889999999999832e-02,2.748509999999999842e-02
5.000000000000000000e+04,4.049839999999999690e-02,3.776170000000000221e-02
1.000000000000000000e+05,8.315300000000000469e-02,5.251789999999999931e-02
