# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,6.893999999999999521e-04,5.470100000000000309e-03
2.000000000000000000e+02,1.223300000000000082e-03,7.165600000000000268e-03
5.000000000000000000e+02,3.216000000000000109e-03,1.163870000000000009e-02
1.000000000000000000e+03,6.473999999999999720e-03,1.642669999999999894e-02
2.000000000000000000e+03,1.290600000000000080e-02,2.300079999999999833e-02
5.000000000000000000e+03,3.318569999999999853e-02,3.714810000000000334e-02
1.000000000000000000e+04,6.393310000000000659e-02,5.099689999999999779e-02
2.000000000000000000e+04,1.304894000000000054e-01,7.292529999999999846e-02
5.000000000000000000e+04,3.064147999999999872e-01,9.596430000000000238e-02
1.000000000000000000e+05,5.738771000000000289e-01,1.282881999999999911e-01
