# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.497999999999999828e-04,3.657200000000000208e-03
2.000000000000000000e+02,9.533000000000000241e-04,5.310200000000000163e-03
5.000000000000000000e+02,2.299700000000000008e-03,8.279099999999999307e-03
1.000000000000000000e+03,4.811000000000000172e-03,1.193130000000000059e-02
2.000000000000000000e+03,9.523699999999999527e-03,1.661529999999999951e-02
5.000000000000000000e+03,2.319409999999999875e-02,2.626519999999999896e-02
1.000000000000000000e+04,4.567920000000000313e-02,3.671100000000000058e-02
2.000000000000000000e+04,8.942200000000000149e-02,4.422199999999999742e-02
5.000000000000000000e+04,2.127584999999999893e-01,6.326579999999999704e-02
1.000000000000000000e+05,3.970254999999999757e-01,8.117090000000000416e-02
