# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.177000000000000245e-04,4.527599999999999680e-03
2.000000000000000000e+02,6.484000000000000397e-04,6.451300000000000090e-03
5.000000000000000000e+02,1.608000000000000054e-03,1.024880000000000062e-02
1.000000000000000000e+03,3.183599999999999972e-03,1.454019999999999965e-02
2.000000000000000000e+03,6.879399999999999925e-03,2.131229999999999930e-02
5.000000000000000000e+03,1.649489999999999984e-02,3.245030000000000137e-02
1.000000000000000000e+04,3.233810000000000157e-02,4.564180000000000320e-02
2.000000000000000000e+04,6.581739999999999813e-02,6.505429999999999546e-02
5.000000000000000000e+04,1.631656999999999968e-01,1.031505999999999951e-01
1.000000000000000000e+05,3.240879999999999872e-01,1.243188999999999961e-01
