# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.080199999999999994e-03,1.428540000000000018e-02
2.000000000000000000e+02,1.043849999999999986e-02,2.051990000000000064e-02
5.000000000000000000e+02,2.646439999999999904e-02,2.702989999999999907e-02
1.000000000000000000e+03,5.187350000000000294e-02,3.850920000000000037e-02
2.000000000000000000e+03,1.042869000000000018e-01,5.342149999999999677e-02
5.000000000000000000e+03,2.581424999999999970e-01,8.623870000000000147e-02
1.000000000000000000e+04,5.283101999999999521e-01,1.223830000000000057e-01
2.000000000000000000e+04,1.039359399999999933e+00,1.653232000000000035e-01
5.000000000000000000e+04,2.476464700000000185e+00,2.585275000000000212e-01
1.000000000000000000e+05,4.188068600000000252e+00,2.685253000000000223e-01
1.000000000000000000e+06,8.099899900000000486e+00,1.921589999999999965e-01
