# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.690159999999999968e-02,4.648549999999999904e-02
2.000000000000000000e+02,7.344520000000000215e-02,5.784659999999999802e-02
5.000000000000000000e+02,1.774177000000000115e-01,8.416440000000000032e-02
1.000000000000000000e+03,3.507141999999999760e-01,1.229506999999999961e-01
2.000000000000000000e+03,6.928016000000000174e-01,1.681899000000000033e-01
5.000000000000000000e+03,1.660599600000000065e+00,2.413494999999999946e-01
1.000000000000000000e+04,2.901464499999999891e+00,2.987657000000000229e-01
2.000000000000000000e+04,4.184668900000000136e+00,2.493450000000000111e-01
5.000000000000000000e+04,5.557330999999999577e+00,2.175082999999999878e-01
1.000000000000000000e+05,6.306348700000000029e+00,1.972311999999999954e-01
1.000000000000000000e+06,8.148446399999999201e+00,1.354779000000000122e-01
