# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.589237000000000011e-01,8.853650000000000408e-02
2.000000000000000000e+02,3.044525000000000148e-01,1.176302999999999932e-01
5.000000000000000000e+02,6.685225999999999669e-01,1.583781999999999968e-01
1.000000000000000000e+03,1.109021400000000046e+00,1.930769999999999986e-01
2.000000000000000000e+03,1.620614299999999952e+00,1.872092999999999952e-01
5.000000000000000000e+03,2.454034500000000119e+00,1.887195999999999874e-01
1.000000000000000000e+04,2.888236500000000095e+00,1.628851000000000049e-01
2.000000000000000000e+04,3.244906400000000080e+00,1.325744000000000089e-01
5.000000000000000000e+04,3.624863899999999806e+00,1.157688000000000050e-01
1.000000000000000000e+05,3.847773699999999852e+00,1.059312000000000031e-01
1.000000000000000000e+06,4.570341199999999660e+00,1.805694999999999939e-01
