# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.454000000000000018e-04,3.973899999999999828e-03
2.000000000000000000e+02,5.619000000000000513e-04,6.067300000000000297e-03
5.000000000000000000e+02,1.285300000000000071e-03,9.157999999999999474e-03
1.000000000000000000e+03,2.520199999999999784e-03,1.273849999999999982e-02
2.000000000000000000e+03,5.399600000000000059e-03,1.869849999999999984e-02
5.000000000000000000e+03,1.343450000000000026e-02,2.945249999999999951e-02
1.000000000000000000e+04,2.565469999999999903e-02,4.096339999999999704e-02
2.000000000000000000e+04,4.970109999999999806e-02,5.651319999999999955e-02
5.000000000000000000e+04,1.238618999999999970e-01,8.872270000000000156e-02
1.000000000000000000e+05,2.460961999999999872e-01,1.054950000000000054e-01
