# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.489999999999999964e-05,7.429999999999999539e-04
2.000000000000000000e+02,2.970000000000000024e-05,1.050600000000000058e-03
5.000000000000000000e+02,1.039999999999999936e-04,1.963599999999999807e-03
1.000000000000000000e+03,1.523999999999999910e-04,2.374499999999999875e-03
2.000000000000000000e+03,2.563999999999999981e-04,3.164600000000000052e-03
5.000000000000000000e+03,7.282999999999999760e-04,5.204499999999999925e-03
1.000000000000000000e+04,1.419499999999999972e-03,7.218999999999999723e-03
2.000000000000000000e+04,2.983899999999999834e-03,1.061830000000000065e-02
5.000000000000000000e+04,7.316699999999999766e-03,1.638950000000000129e-02
1.000000000000000000e+05,1.438079999999999914e-02,1.970979999999999954e-02
