# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.597000000000000241e-04,4.584399999999999760e-03
2.000000000000000000e+02,4.464000000000000086e-04,6.112000000000000245e-03
5.000000000000000000e+02,1.047100000000000027e-03,9.159600000000000380e-03
1.000000000000000000e+03,2.021199999999999906e-03,1.280339999999999950e-02
2.000000000000000000e+03,4.537499999999999867e-03,1.927279999999999965e-02
5.000000000000000000e+03,1.075510000000000008e-02,2.992819999999999855e-02
1.000000000000000000e+04,2.067420000000000022e-02,4.065259999999999707e-02
2.000000000000000000e+04,4.160819999999999796e-02,5.798129999999999951e-02
5.000000000000000000e+04,1.047997999999999985e-01,9.091730000000000644e-02
1.000000000000000000e+05,2.098999000000000004e-01,1.330416000000000099e-01
