# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,6.957000000000000510e-04,8.112499999999999920e-03
2.000000000000000000e+02,1.734400000000000091e-03,1.281000000000000021e-02
5.000000000000000000e+02,3.897700000000000036e-03,1.944339999999999957e-02
1.000000000000000000e+03,7.471399999999999569e-03,2.648769999999999944e-02
2.000000000000000000e+03,1.666770000000000057e-02,4.015099999999999919e-02
5.000000000000000000e+03,4.063520000000000326e-02,6.211099999999999954e-02
1.000000000000000000e+04,7.807780000000000276e-02,8.637240000000000195e-02
2.000000000000000000e+04,1.558698000000000028e-01,1.225911999999999974e-01
5.000000000000000000e+04,4.076953999999999856e-01,1.765799000000000119e-01
1.000000000000000000e+05,8.077324000000000170e-01,2.444504000000000121e-01
1.000000000000000000e+06,1.510082309999999950e+01,1.695579500000000017e+00
