# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.047999999999999732e-04,3.434400000000000213e-03
2.000000000000000000e+02,8.446000000000000382e-04,4.938800000000000134e-03
5.000000000000000000e+02,1.901700000000000092e-03,7.472499999999999976e-03
1.000000000000000000e+03,3.989799999999999944e-03,1.064599999999999921e-02
2.000000000000000000e+03,7.865999999999999728e-03,1.518150000000000055e-02
5.000000000000000000e+03,1.991990000000000080e-02,2.422519999999999882e-02
1.000000000000000000e+04,3.867870000000000336e-02,3.341580000000000245e-02
2.000000000000000000e+04,7.831689999999999485e-02,4.766709999999999697e-02
5.000000000000000000e+04,1.890239999999999976e-01,6.601239999999999886e-02
1.000000000000000000e+05,3.654408000000000101e-01,8.486559999999999937e-02
