# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.201999999999999768e-04,4.758300000000000030e-03
2.000000000000000000e+02,6.813000000000000262e-04,6.846999999999999788e-03
5.000000000000000000e+02,1.819099999999999927e-03,1.119219999999999937e-02
1.000000000000000000e+03,3.638100000000000014e-03,1.561769999999999999e-02
2.000000000000000000e+03,7.119600000000000234e-03,2.215840000000000171e-02
5.000000000000000000e+03,1.641250000000000001e-02,3.374100000000000016e-02
1.000000000000000000e+04,3.417060000000000236e-02,4.780360000000000165e-02
2.000000000000000000e+04,6.830700000000000660e-02,6.925810000000000299e-02
5.000000000000000000e+04,1.669863000000000042e-01,1.057879000000000042e-01
1.000000000000000000e+05,3.340749000000000080e-01,1.339655999999999902e-01
