# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,7.150000000000000322e-04,7.962300000000000280e-03
2.000000000000000000e+02,1.206599999999999947e-03,1.039179999999999965e-02
5.000000000000000000e+02,2.931599999999999918e-03,1.601970000000000130e-02
1.000000000000000000e+03,6.202899999999999907e-03,2.350930000000000034e-02
2.000000000000000000e+03,1.166979999999999927e-02,3.231610000000000038e-02
5.000000000000000000e+03,2.977230000000000154e-02,5.211249999999999910e-02
1.000000000000000000e+04,5.902620000000000089e-02,7.350180000000000602e-02
2.000000000000000000e+04,1.161038999999999960e-01,1.012002000000000040e-01
5.000000000000000000e+04,2.850577999999999723e-01,1.549918999999999880e-01
1.000000000000000000e+05,5.631574999999999775e-01,1.930941999999999936e-01
