# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.981600000000000028e-03,1.037199999999999928e-02
2.000000000000000000e+02,3.456900000000000164e-03,1.366820000000000014e-02
5.000000000000000000e+02,9.357799999999999452e-03,2.299429999999999877e-02
1.000000000000000000e+03,1.855040000000000161e-02,3.190889999999999699e-02
2.000000000000000000e+03,3.653929999999999678e-02,4.419340000000000074e-02
5.000000000000000000e+03,9.413349999999999496e-02,7.212150000000000505e-02
1.000000000000000000e+04,1.829584999999999961e-01,9.955600000000000560e-02
2.000000000000000000e+04,3.725433000000000217e-01,1.287512000000000101e-01
5.000000000000000000e+04,9.316505999999999954e-01,1.949700000000000044e-01
1.000000000000000000e+05,1.809781099999999920e+00,2.761039000000000132e-01
1.000000000000000000e+06,1.144506930000000011e+01,4.105520999999999754e-01
