# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.134195000000000064e-01,6.285200000000000509e-02
2.000000000000000000e+02,2.147729999999999917e-01,8.539109999999999756e-02
5.000000000000000000e+02,5.389144000000000156e-01,1.274652000000000007e-01
1.000000000000000000e+03,9.267524000000000317e-01,1.576770999999999867e-01
2.000000000000000000e+03,1.540195900000000062e+00,1.713538000000000006e-01
5.000000000000000000e+03,2.691609399999999930e+00,2.158988000000000018e-01
1.000000000000000000e+04,3.553115700000000210e+00,2.112570000000000003e-01
2.000000000000000000e+04,4.404419599999999768e+00,2.149710999999999983e-01
5.000000000000000000e+04,5.659386399999999817e+00,2.174860000000000126e-01
1.000000000000000000e+05,6.609099500000000127e+00,2.303858000000000017e-01
1.000000000000000000e+06,9.510055599999999387e+00,1.603517999999999888e-01
