# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,6.129899999999999759e-03,1.419089999999999935e-02
2.000000000000000000e+02,1.190989999999999931e-02,1.965180000000000052e-02
5.000000000000000000e+02,3.015429999999999847e-02,3.143760000000000304e-02
1.000000000000000000e+03,6.227270000000000028e-02,3.812249999999999667e-02
2.000000000000000000e+03,1.213797999999999960e-01,5.750020000000000131e-02
5.000000000000000000e+03,2.919413000000000147e-01,8.247519999999999851e-02
1.000000000000000000e+04,5.568024000000000306e-01,1.053684000000000009e-01
2.000000000000000000e+04,1.016882000000000064e+00,1.522854999999999903e-01
5.000000000000000000e+04,2.045272900000000060e+00,1.879825999999999997e-01
1.000000000000000000e+05,3.027929299999999824e+00,1.784891000000000116e-01
1.000000000000000000e+06,5.584601900000000008e+00,1.247938999999999993e-01
