# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.501699999999999910e-03,1.105770000000000017e-02
2.000000000000000000e+02,2.865299999999999878e-03,1.519739999999999980e-02
5.000000000000000000e+02,7.362200000000000168e-03,2.463020000000000140e-02
1.000000000000000000e+03,1.508909999999999939e-02,3.487080000000000041e-02
2.000000000000000000e+03,2.968420000000000086e-02,4.917130000000000112e-02
5.000000000000000000e+03,7.444190000000000529e-02,7.791679999999999440e-02
1.000000000000000000e+04,1.504444000000000059e-01,1.114843999999999974e-01
2.000000000000000000e+04,3.090829999999999966e-01,1.386241000000000001e-01
5.000000000000000000e+04,7.888239000000000223e-01,2.274076999999999904e-01
1.000000000000000000e+05,1.601000999999999896e+00,3.286656000000000022e-01
1.000000000000000000e+06,2.385066760000000130e+01,5.930254999999999832e-01
