# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.566620000000000165e-02,1.787889999999999965e-02
2.000000000000000000e+02,2.782300000000000051e-02,2.368980000000000044e-02
5.000000000000000000e+02,6.879250000000000642e-02,3.668169999999999764e-02
1.000000000000000000e+03,1.170486000000000026e-01,4.660149999999999709e-02
2.000000000000000000e+03,2.504875999999999769e-01,6.791320000000000690e-02
5.000000000000000000e+03,4.661553999999999975e-01,7.880910000000000692e-02
1.000000000000000000e+04,7.088214999999999932e-01,8.582750000000000101e-02
2.000000000000000000e+04,8.985117000000000242e-01,8.051769999999999761e-02
5.000000000000000000e+04,1.154293800000000036e+00,6.937060000000000448e-02
1.000000000000000000e+05,1.296944700000000061e+00,6.568330000000000002e-02
1.000000000000000000e+06,1.559036700000000053e+00,4.407959999999999656e-02
