# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.621000000000000107e-04,4.210499999999999833e-03
2.000000000000000000e+02,1.008299999999999952e-03,6.194100000000000127e-03
5.000000000000000000e+02,2.348799999999999846e-03,9.333199999999999830e-03
1.000000000000000000e+03,4.766399999999999630e-03,1.347199999999999960e-02
2.000000000000000000e+03,9.467899999999999580e-03,1.892150000000000082e-02
5.000000000000000000e+03,2.364499999999999935e-02,2.994679999999999911e-02
1.000000000000000000e+04,4.801559999999999856e-02,4.211320000000000341e-02
2.000000000000000000e+04,9.446160000000000667e-02,5.102149999999999741e-02
5.000000000000000000e+04,2.314543000000000017e-01,7.981509999999999994e-02
1.000000000000000000e+05,4.337714999999999765e-01,1.047445999999999933e-01
