# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.051400000000000078e-03,5.623799999999999980e-03
2.000000000000000000e+02,2.266499999999999852e-03,8.184099999999999708e-03
5.000000000000000000e+02,5.539500000000000153e-03,1.272049999999999917e-02
1.000000000000000000e+03,1.097809999999999932e-02,1.808059999999999876e-02
2.000000000000000000e+03,2.136650000000000008e-02,2.531649999999999873e-02
5.000000000000000000e+03,5.307680000000000037e-02,3.493380000000000096e-02
1.000000000000000000e+04,1.071573999999999999e-01,4.735450000000000076e-02
2.000000000000000000e+04,2.117325999999999930e-01,6.819640000000000424e-02
5.000000000000000000e+04,4.658421999999999841e-01,9.141499999999999626e-02
1.000000000000000000e+05,7.867188000000000514e-01,1.097711999999999993e-01
1.000000000000000000e+06,1.900211799999999895e+00,7.522170000000000245e-02
