# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.768000000000000061e-04,3.142499999999999894e-03
2.000000000000000000e+02,5.896000000000000199e-04,4.565999999999999746e-03
5.000000000000000000e+02,1.646499999999999960e-03,7.719099999999999573e-03
1.000000000000000000e+03,3.082500000000000170e-03,1.059140000000000081e-02
2.000000000000000000e+03,5.856400000000000321e-03,1.445929999999999958e-02
5.000000000000000000e+03,1.520350000000000000e-02,2.330020000000000008e-02
1.000000000000000000e+04,3.039620000000000169e-02,3.289090000000000069e-02
2.000000000000000000e+04,6.213339999999999835e-02,4.780319999999999708e-02
5.000000000000000000e+04,1.519415000000000071e-01,7.280100000000000460e-02
1.000000000000000000e+05,3.017224000000000017e-01,9.430800000000000294e-02
