# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.245000000000000088e-04,3.105699999999999867e-03
2.000000000000000000e+02,3.195000000000000140e-04,3.700800000000000183e-03
5.000000000000000000e+02,8.377000000000000331e-04,6.079700000000000382e-03
1.000000000000000000e+03,1.714299999999999982e-03,8.584700000000000664e-03
2.000000000000000000e+03,3.683300000000000029e-03,1.262070000000000032e-02
5.000000000000000000e+03,9.340100000000000485e-03,2.001829999999999929e-02
1.000000000000000000e+04,1.830019999999999911e-02,2.769630000000000009e-02
2.000000000000000000e+04,3.590079999999999660e-02,3.870370000000000060e-02
5.000000000000000000e+04,8.950149999999999773e-02,5.308759999999999868e-02
1.000000000000000000e+05,1.695663000000000031e-01,7.106609999999999316e-02
