# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.267693000000000070e-01,7.086770000000000569e-02
2.000000000000000000e+02,3.870606999999999798e-01,7.725360000000000560e-02
5.000000000000000000e+02,5.795067000000000412e-01,8.748060000000000558e-02
1.000000000000000000e+03,7.904799999999999605e-01,7.136230000000000351e-02
2.000000000000000000e+03,9.314057000000000031e-01,8.456020000000000203e-02
5.000000000000000000e+03,1.224547100000000110e+00,7.875899999999999568e-02
1.000000000000000000e+04,1.252439000000000080e+00,7.592609999999999637e-02
2.000000000000000000e+04,1.619430699999999890e+00,6.433740000000000292e-02
5.000000000000000000e+04,1.892522500000000107e+00,8.497010000000000673e-02
1.000000000000000000e+05,2.065271800000000102e+00,8.497340000000000448e-02
1.000000000000000000e+06,2.833955399999999791e+00,9.345820000000000516e-02
