# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.761469999999999786e-02,4.281660000000000327e-02
2.000000000000000000e+02,1.171718000000000065e-01,6.268450000000000411e-02
5.000000000000000000e+02,2.787023000000000139e-01,8.828759999999999386e-02
1.000000000000000000e+03,5.385828999999999755e-01,1.158504999999999951e-01
2.000000000000000000e+03,9.889489000000000196e-01,1.882169999999999954e-01
5.000000000000000000e+03,2.232652299999999812e+00,2.413083000000000033e-01
1.000000000000000000e+04,3.898161700000000174e+00,3.047080999999999817e-01
2.000000000000000000e+04,6.485072299999999679e+00,3.635939999999999728e-01
5.000000000000000000e+04,1.034052190000000060e+01,3.427539000000000002e-01
1.000000000000000000e+05,1.233016579999999962e+01,2.501462999999999881e-01
1.000000000000000000e+06,1.569990480000000055e+01,2.026403999999999983e-01
