# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.013359999999999844e-02,2.481840000000000088e-02
2.000000000000000000e+02,8.122949999999999615e-02,3.565909999999999913e-02
5.000000000000000000e+02,1.971922999999999870e-01,5.424160000000000093e-02
1.000000000000000000e+03,3.774759999999999782e-01,6.846589999999999621e-02
2.000000000000000000e+03,6.672012000000000498e-01,9.049029999999999574e-02
5.000000000000000000e+03,1.347620800000000063e+00,1.157820999999999989e-01
1.000000000000000000e+04,1.993533800000000022e+00,1.153446999999999945e-01
2.000000000000000000e+04,2.689582699999999882e+00,1.288181999999999938e-01
5.000000000000000000e+04,3.506485300000000027e+00,1.254520000000000080e-01
1.000000000000000000e+05,4.096633599999999653e+00,1.133651999999999993e-01
1.000000000000000000e+06,5.392572399999999710e+00,7.585319999999999563e-02
