# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.002999999999999810e-04,4.928300000000000042e-03
2.000000000000000000e+02,4.951000000000000539e-04,6.320300000000000050e-03
5.000000000000000000e+02,1.493500000000000036e-03,1.096899999999999958e-02
1.000000000000000000e+03,2.865299999999999878e-03,1.524069999999999939e-02
2.000000000000000000e+03,5.406000000000000215e-03,2.100499999999999937e-02
5.000000000000000000e+03,1.345810000000000062e-02,3.284270000000000245e-02
1.000000000000000000e+04,2.825559999999999877e-02,4.785140000000000227e-02
2.000000000000000000e+04,5.488780000000000048e-02,6.608100000000000085e-02
5.000000000000000000e+04,1.394029999999999991e-01,1.052138999999999991e-01
1.000000000000000000e+05,2.771824999999999983e-01,1.482372999999999885e-01
