# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.401599999999999849e-03,1.115380000000000017e-02
2.000000000000000000e+02,6.694300000000000250e-03,1.548440000000000059e-02
5.000000000000000000e+02,1.677930000000000046e-02,2.479800000000000060e-02
1.000000000000000000e+03,3.474440000000000167e-02,3.602269999999999778e-02
2.000000000000000000e+03,6.711000000000000298e-02,4.932530000000000248e-02
5.000000000000000000e+03,1.715717999999999965e-01,7.081819999999999782e-02
1.000000000000000000e+04,3.528513999999999817e-01,9.871159999999999657e-02
2.000000000000000000e+04,6.978007999999999988e-01,1.430046000000000095e-01
5.000000000000000000e+04,1.849509800000000093e+00,2.256798999999999888e-01
1.000000000000000000e+05,3.715506899999999835e+00,3.002658999999999745e-01
1.000000000000000000e+06,9.593346600000000279e+00,1.913661000000000112e-01
