# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.164700000000000067e-03,7.473300000000000429e-03
2.000000000000000000e+02,2.257599999999999798e-03,1.042249999999999947e-02
5.000000000000000000e+02,5.747099999999999778e-03,1.396410000000000012e-02
1.000000000000000000e+03,1.143180000000000064e-02,1.961370000000000127e-02
2.000000000000000000e+03,2.235070000000000112e-02,2.895980000000000082e-02
5.000000000000000000e+03,6.130990000000000051e-02,4.431899999999999729e-02
1.000000000000000000e+04,1.168870999999999938e-01,6.449489999999999390e-02
2.000000000000000000e+04,1.872993000000000019e-01,7.652159999999999518e-02
5.000000000000000000e+04,4.032092999999999927e-01,1.051166000000000045e-01
1.000000000000000000e+05,7.127259000000000233e-01,1.025012000000000006e-01
1.000000000000000000e+06,1.491214100000000098e+00,7.788370000000000015e-02
