# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.441299999999999980e-03,1.494039999999999951e-02
2.000000000000000000e+02,5.289499999999999931e-03,2.202509999999999885e-02
5.000000000000000000e+02,1.240070000000000061e-02,3.371380000000000210e-02
1.000000000000000000e+03,2.668790000000000051e-02,5.009899999999999770e-02
2.000000000000000000e+03,5.252500000000000224e-02,6.970419999999999394e-02
5.000000000000000000e+03,1.311460999999999877e-01,9.293519999999999559e-02
1.000000000000000000e+04,2.701431000000000249e-01,1.304316000000000086e-01
2.000000000000000000e+04,5.290228999999999626e-01,1.749792000000000014e-01
5.000000000000000000e+04,1.476848099999999997e+00,3.155336000000000252e-01
1.000000000000000000e+05,3.735756299999999808e+00,6.150659000000000542e-01
1.000000000000000000e+06,2.111289439999999829e+01,3.922949000000000019e-01
