# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.002999999999999810e-04,4.928300000000000042e-03
2.000000000000000000e+02,5.844000000000000019e-04,6.862700000000000224e-03
5.000000000000000000e+02,1.290600000000000037e-03,1.028249999999999997e-02
1.000000000000000000e+03,2.670500000000000131e-03,1.470459999999999996e-02
2.000000000000000000e+03,5.186800000000000091e-03,2.053750000000000020e-02
5.000000000000000000e+03,1.406690000000000024e-02,3.380720000000000253e-02
1.000000000000000000e+04,2.776050000000000045e-02,4.765199999999999991e-02
2.000000000000000000e+04,5.514750000000000207e-02,6.647179999999999755e-02
5.000000000000000000e+04,1.335262000000000115e-01,1.045616999999999935e-01
1.000000000000000000e+05,2.722553999999999808e-01,1.478271999999999919e-01
