# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.091899999999999836e-03,1.134699999999999945e-02
2.000000000000000000e+02,4.408900000000000319e-03,1.623159999999999881e-02
5.000000000000000000e+02,1.091579999999999981e-02,2.561909999999999882e-02
1.000000000000000000e+03,2.152600000000000000e-02,3.600450000000000178e-02
2.000000000000000000e+03,4.490360000000000185e-02,5.226879999999999721e-02
5.000000000000000000e+03,1.075013999999999970e-01,8.062300000000000022e-02
1.000000000000000000e+04,2.100567000000000129e-01,1.002936999999999995e-01
2.000000000000000000e+04,4.039981999999999740e-01,1.352773999999999921e-01
5.000000000000000000e+04,8.867589000000000166e-01,1.823084000000000093e-01
1.000000000000000000e+05,1.439104799999999962e+00,2.071357000000000059e-01
