# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,6.511000000000000511e-04,5.293499999999999595e-03
2.000000000000000000e+02,1.090899999999999899e-03,6.825699999999999650e-03
5.000000000000000000e+02,3.026899999999999903e-03,1.138109999999999990e-02
1.000000000000000000e+03,6.204600000000000219e-03,1.632739999999999886e-02
2.000000000000000000e+03,1.169779999999999952e-02,2.255739999999999829e-02
5.000000000000000000e+03,2.989340000000000053e-02,3.558789999999999870e-02
1.000000000000000000e+04,5.911849999999999744e-02,4.957929999999999976e-02
2.000000000000000000e+04,1.172409999999999980e-01,6.292720000000000258e-02
5.000000000000000000e+04,2.722313000000000094e-01,8.796160000000000090e-02
1.000000000000000000e+05,4.860829999999999873e-01,1.125445000000000056e-01
