# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.580540000000000070e-02,3.031700000000000020e-02
2.000000000000000000e+02,3.141999999999999654e-02,4.348969999999999919e-02
5.000000000000000000e+02,7.741090000000000471e-02,6.051379999999999953e-02
1.000000000000000000e+03,1.634343000000000046e-01,8.215669999999999917e-02
2.000000000000000000e+03,3.066673999999999789e-01,1.080538999999999944e-01
5.000000000000000000e+03,8.026193999999999829e-01,1.835470999999999908e-01
1.000000000000000000e+04,1.592754000000000003e+00,2.379413999999999974e-01
2.000000000000000000e+04,3.008245300000000011e+00,3.191956000000000238e-01
5.000000000000000000e+04,5.215486399999999634e+00,2.840736999999999846e-01
1.000000000000000000e+05,6.523482500000000073e+00,2.499878000000000100e-01
1.000000000000000000e+06,9.223897199999999685e+00,2.662977999999999734e-01
