# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.757999999999999906e-04,2.342299999999999851e-03
2.000000000000000000e+02,3.359999999999999814e-04,3.230300000000000185e-03
5.000000000000000000e+02,9.227999999999999875e-04,5.357800000000000236e-03
1.000000000000000000e+03,1.745199999999999920e-03,7.381999999999999673e-03
2.000000000000000000e+03,3.543800000000000162e-03,1.054000000000000076e-02
5.000000000000000000e+03,9.162399999999999364e-03,1.705119999999999900e-02
1.000000000000000000e+04,1.753379999999999869e-02,2.320579999999999865e-02
2.000000000000000000e+04,3.612150000000000083e-02,3.353389999999999843e-02
5.000000000000000000e+04,8.830999999999999961e-02,5.259060000000000124e-02
1.000000000000000000e+05,1.730937999999999921e-01,6.445990000000000053e-02
