# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.058500000000000000e-03,1.006209999999999917e-02
2.000000000000000000e+02,4.348399999999999661e-03,1.449330000000000063e-02
5.000000000000000000e+02,1.099089999999999963e-02,2.320219999999999921e-02
1.000000000000000000e+03,2.132629999999999942e-02,3.230159999999999976e-02
2.000000000000000000e+03,4.207690000000000041e-02,3.801070000000000143e-02
5.000000000000000000e+03,1.024492999999999931e-01,5.729100000000000165e-02
1.000000000000000000e+04,2.086551000000000100e-01,8.321140000000000481e-02
2.000000000000000000e+04,4.090732000000000257e-01,1.191278999999999949e-01
5.000000000000000000e+04,9.816886000000000223e-01,1.729532000000000014e-01
1.000000000000000000e+05,1.905224199999999923e+00,2.334031000000000022e-01
1.000000000000000000e+06,1.161104770000000030e+01,5.042415000000000092e-01
