# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.356000000000000000e-03,8.467399999999999927e-03
2.000000000000000000e+02,2.669400000000000158e-03,1.192580000000000029e-02
5.000000000000000000e+02,6.742800000000000182e-03,1.897679999999999853e-02
1.000000000000000000e+03,1.330409999999999926e-02,2.674160000000000079e-02
2.000000000000000000e+03,2.656019999999999909e-02,3.788590000000000013e-02
5.000000000000000000e+03,6.524989999999999957e-02,5.872659999999999686e-02
1.000000000000000000e+04,1.340446999999999889e-01,7.314610000000000556e-02
2.000000000000000000e+04,2.635195000000000176e-01,1.002259999999999956e-01
5.000000000000000000e+04,5.970010999999999513e-01,1.430973000000000106e-01
1.000000000000000000e+05,1.065177199999999935e+00,1.763461000000000056e-01
