# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.036999999999999999e-04,1.525099999999999937e-03
2.000000000000000000e+02,1.960999999999999961e-04,2.093100000000000082e-03
5.000000000000000000e+02,5.724999999999999837e-04,3.560499999999999863e-03
1.000000000000000000e+03,1.244099999999999937e-03,5.331400000000000028e-03
2.000000000000000000e+03,2.328300000000000161e-03,7.206399999999999958e-03
5.000000000000000000e+03,6.164399999999999567e-03,1.167890000000000074e-02
1.000000000000000000e+04,1.208979999999999951e-02,1.655150000000000024e-02
2.000000000000000000e+04,2.392270000000000160e-02,2.268070000000000155e-02
5.000000000000000000e+04,5.783920000000000033e-02,3.081909999999999858e-02
1.000000000000000000e+05,1.113824000000000064e-01,4.120080000000000270e-02
