# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.376999999999999969e-03,6.784600000000000006e-03
2.000000000000000000e+02,2.922600000000000024e-03,9.997999999999999943e-03
5.000000000000000000e+02,7.581700000000000245e-03,1.608340000000000117e-02
1.000000000000000000e+03,1.530519999999999971e-02,1.927589999999999859e-02
2.000000000000000000e+03,3.218639999999999696e-02,2.779629999999999948e-02
5.000000000000000000e+03,7.275800000000000323e-02,4.064369999999999788e-02
1.000000000000000000e+04,1.499643999999999977e-01,5.819180000000000186e-02
2.000000000000000000e+04,2.794777999999999984e-01,7.589029999999999387e-02
5.000000000000000000e+04,6.429742000000000512e-01,1.132462999999999942e-01
1.000000000000000000e+05,1.039173399999999914e+00,1.365138999999999936e-01
