# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.367549999999999863e-02,3.205619999999999997e-02
2.000000000000000000e+02,4.711250000000000160e-02,4.517329999999999957e-02
5.000000000000000000e+02,1.121439000000000047e-01,5.839799999999999852e-02
1.000000000000000000e+03,2.137988000000000111e-01,7.968640000000000445e-02
2.000000000000000000e+03,3.993373000000000062e-01,1.086608000000000018e-01
5.000000000000000000e+03,8.018342000000000525e-01,1.405994000000000133e-01
1.000000000000000000e+04,1.226549600000000018e+00,1.396110000000000129e-01
2.000000000000000000e+04,1.814968300000000090e+00,1.677733999999999892e-01
5.000000000000000000e+04,2.841781699999999855e+00,2.056715000000000071e-01
1.000000000000000000e+05,4.057967599999999564e+00,2.592364999999999808e-01
1.000000000000000000e+06,1.294693159999999921e+01,2.837139000000000189e-01
