# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.048999999999999932e-04,1.683299999999999987e-03
2.000000000000000000e+02,3.821000000000000178e-04,2.276600000000000151e-03
5.000000000000000000e+02,9.669000000000000294e-04,3.641099999999999979e-03
1.000000000000000000e+03,1.884299999999999994e-03,5.079099999999999587e-03
2.000000000000000000e+03,3.712399999999999815e-03,7.117499999999999695e-03
5.000000000000000000e+03,9.376000000000000653e-03,1.145219999999999919e-02
1.000000000000000000e+04,1.842799999999999994e-02,1.598530000000000090e-02
2.000000000000000000e+04,3.744019999999999987e-02,2.248249999999999901e-02
5.000000000000000000e+04,9.137679999999999414e-02,3.205290000000000222e-02
1.000000000000000000e+05,1.735447999999999991e-01,4.059680000000000233e-02
