# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.908190000000000081e-02,3.084560000000000080e-02
2.000000000000000000e+02,5.827639999999999904e-02,3.885899999999999771e-02
5.000000000000000000e+02,1.407413000000000136e-01,5.775219999999999659e-02
1.000000000000000000e+03,2.718218000000000023e-01,8.120710000000000428e-02
2.000000000000000000e+03,5.245535999999999532e-01,1.070808000000000038e-01
5.000000000000000000e+03,1.129077499999999956e+00,1.482525000000000093e-01
1.000000000000000000e+04,1.945190299999999928e+00,1.663306999999999980e-01
2.000000000000000000e+04,2.943462300000000198e+00,1.818463999999999914e-01
5.000000000000000000e+04,4.261678500000000369e+00,1.788855000000000028e-01
1.000000000000000000e+05,5.078466800000000170e+00,1.590401999999999927e-01
1.000000000000000000e+06,6.924418099999999576e+00,1.014861999999999986e-01
