# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.188999999999999863e-02,2.753890000000000157e-02
2.000000000000000000e+02,9.895479999999999554e-02,3.887890000000000096e-02
5.000000000000000000e+02,2.332270999999999928e-01,6.047539999999999860e-02
1.000000000000000000e+03,4.233144999999999825e-01,7.321940000000000393e-02
2.000000000000000000e+03,7.224804000000000226e-01,8.415129999999999832e-02
5.000000000000000000e+03,1.220860199999999951e+00,9.206649999999999556e-02
1.000000000000000000e+04,1.548826800000000059e+00,8.054799999999999460e-02
2.000000000000000000e+04,1.771902300000000041e+00,6.731570000000000609e-02
5.000000000000000000e+04,1.960449899999999968e+00,5.018389999999999657e-02
1.000000000000000000e+05,2.070586599999999944e+00,4.514270000000000088e-02
1.000000000000000000e+06,2.574412800000000168e+00,7.768730000000000080e-02
