# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.831099999999999652e-03,1.823589999999999933e-02
2.000000000000000000e+02,1.202100000000000043e-02,2.607220000000000024e-02
5.000000000000000000e+02,2.899289999999999853e-02,4.068349999999999744e-02
1.000000000000000000e+03,5.955169999999999908e-02,5.751749999999999918e-02
2.000000000000000000e+03,1.190844999999999959e-01,7.157180000000000486e-02
5.000000000000000000e+03,2.818826999999999861e-01,1.078809000000000018e-01
1.000000000000000000e+04,5.439677000000000540e-01,1.466197999999999946e-01
2.000000000000000000e+04,1.009938900000000084e+00,1.805076999999999932e-01
5.000000000000000000e+04,2.069925099999999851e+00,2.428632000000000013e-01
1.000000000000000000e+05,3.159665500000000016e+00,2.592604000000000020e-01
1.000000000000000000e+06,6.271092600000000239e+00,2.067380000000000051e-01
