# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.835999999999999912e-04,5.454299999999999600e-03
2.000000000000000000e+02,8.741999999999999988e-04,7.309999999999999658e-03
5.000000000000000000e+02,2.200999999999999832e-03,1.160570000000000004e-02
1.000000000000000000e+03,4.296600000000000245e-03,1.627390000000000086e-02
2.000000000000000000e+03,8.432000000000000259e-03,2.265359999999999943e-02
5.000000000000000000e+03,2.076369999999999952e-02,3.572079999999999700e-02
1.000000000000000000e+04,4.288519999999999832e-02,5.150280000000000136e-02
2.000000000000000000e+04,8.636570000000000358e-02,7.305330000000000157e-02
5.000000000000000000e+04,2.128203999999999929e-01,1.128167000000000059e-01
1.000000000000000000e+05,4.112692000000000014e-01,1.427652000000000088e-01
