# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.664570000000000022e-02,3.501810000000000339e-02
2.000000000000000000e+02,1.180559000000000053e-01,5.030269999999999880e-02
5.000000000000000000e+02,2.844725000000000170e-01,8.378040000000000487e-02
1.000000000000000000e+03,5.386419000000000068e-01,9.276159999999999961e-02
2.000000000000000000e+03,8.871662999999999633e-01,1.381409000000000109e-01
5.000000000000000000e+03,1.710750500000000063e+00,1.586749000000000076e-01
1.000000000000000000e+04,2.443078499999999931e+00,1.590697000000000083e-01
2.000000000000000000e+04,3.040178300000000000e+00,1.387085999999999875e-01
5.000000000000000000e+04,3.769044699999999803e+00,1.342309999999999892e-01
1.000000000000000000e+05,4.293470899999999979e+00,1.286333000000000060e-01
1.000000000000000000e+06,5.551817599999999686e+00,1.030153999999999931e-01
