# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.884669999999999790e-02,3.162090000000000040e-02
2.000000000000000000e+02,7.771459999999999479e-02,4.289470000000000088e-02
5.000000000000000000e+02,1.885430999999999913e-01,6.780940000000000578e-02
1.000000000000000000e+03,3.486324000000000090e-01,9.192590000000000483e-02
2.000000000000000000e+03,6.532533999999999841e-01,1.152438999999999963e-01
5.000000000000000000e+03,1.331824700000000083e+00,1.546529000000000098e-01
1.000000000000000000e+04,2.059816800000000114e+00,1.556707999999999981e-01
2.000000000000000000e+04,2.789705899999999961e+00,1.499513000000000096e-01
5.000000000000000000e+04,3.533544599999999924e+00,1.160820999999999936e-01
1.000000000000000000e+05,3.925898699999999852e+00,8.948100000000000498e-02
1.000000000000000000e+06,4.545211300000000065e+00,7.834040000000000448e-02
