# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.910999999999999742e-04,3.106799999999999840e-03
2.000000000000000000e+02,6.191999999999999805e-04,4.631599999999999606e-03
5.000000000000000000e+02,1.502800000000000099e-03,7.198900000000000264e-03
1.000000000000000000e+03,3.198200000000000001e-03,1.044390000000000075e-02
2.000000000000000000e+03,5.894599999999999840e-03,1.390470000000000074e-02
5.000000000000000000e+03,1.550370000000000047e-02,2.300260000000000152e-02
1.000000000000000000e+04,2.970719999999999958e-02,3.144070000000000198e-02
2.000000000000000000e+04,6.075599999999999751e-02,4.502629999999999827e-02
5.000000000000000000e+04,1.492286999999999919e-01,6.160369999999999735e-02
1.000000000000000000e+05,2.925383999999999762e-01,8.540570000000000106e-02
