# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.877999999999999937e-04,2.847300000000000091e-03
2.000000000000000000e+02,7.234000000000000196e-04,3.916499999999999843e-03
5.000000000000000000e+02,1.813699999999999904e-03,6.241199999999999699e-03
1.000000000000000000e+03,3.485600000000000157e-03,8.591500000000000178e-03
2.000000000000000000e+03,7.075399999999999918e-03,1.219149999999999921e-02
5.000000000000000000e+03,1.766770000000000146e-02,1.947190000000000032e-02
1.000000000000000000e+04,3.543129999999999891e-02,2.679739999999999900e-02
2.000000000000000000e+04,6.960560000000000358e-02,3.399060000000000276e-02
5.000000000000000000e+04,1.718261000000000094e-01,4.972750000000000087e-02
1.000000000000000000e+05,3.282354000000000105e-01,6.493269999999999598e-02
